,Date/Time (LST),Temp (degC),Rel Hum (%),Precip. Amount (mm),Stn Press (kPa),Wind Spd (km/h)
1478,2018-03-03 14:00,4.9,59.0,,101.4,9.0
1479,2018-03-03 15:00,5.5,58.0,,101.39,0.0
1480,2018-03-03 16:00,4.8,61.0,,101.41,8.0
1481,2018-03-03 17:00,4.4,60.0,,101.44,6.0
1482,2018-03-03 18:00,3.2,68.0,,101.51,4.0
1483,2018-03-03 19:00,1.9,89.0,,101.6,10.0
1484,2018-03-03 20:00,1.3,93.0,,101.6,6.0
1485,2018-03-03 21:00,1.0,95.0,,101.6,0.0
1486,2018-03-03 22:00,0.8,93.0,,101.58,10.0
1487,2018-03-03 23:00,0.9,90.0,,101.56,8.0
1488,2018-03-04 00:00,1.0,88.0,,101.55,8.0
1489,2018-03-04 01:00,0.8,88.0,,101.52,5.0
1490,2018-03-04 02:00,0.9,87.0,,101.49,7.0
1491,2018-03-04 03:00,1.0,85.0,,101.46,9.0
1492,2018-03-04 04:00,1.0,85.0,,101.43,9.0
1493,2018-03-04 05:00,1.1,84.0,,101.38,5.0
1494,2018-03-04 06:00,0.8,87.0,,101.43,12.0
1495,2018-03-04 07:00,0.4,85.0,,101.42,13.0
1496,2018-03-04 08:00,0.3,88.0,,101.38,7.0
1497,2018-03-04 09:00,0.6,86.0,,101.36,13.0
1498,2018-03-04 10:00,0.7,86.0,,101.33,10.0
1499,2018-03-04 11:00,0.9,87.0,,101.28,10.0
1500,2018-03-04 12:00,0.3,94.0,,101.28,11.0
1501,2018-03-04 13:00,1.6,81.0,,101.22,12.0
1502,2018-03-04 14:00,2.1,69.0,,101.18,15.0
1503,2018-03-04 15:00,2.1,68.0,,101.19,12.0
1504,2018-03-04 16:00,1.8,75.0,,101.21,9.0
1505,2018-03-04 17:00,1.4,69.0,,101.25,21.0
1506,2018-03-04 18:00,0.9,70.0,,101.29,16.0
1507,2018-03-04 19:00,0.5,71.0,,101.32,13.0
1508,2018-03-04 20:00,0.0,72.0,,101.34,17.0
1509,2018-03-04 21:00,-0.6,77.0,,101.34,13.0
1510,2018-03-04 22:00,-0.6,74.0,,101.32,15.0
1511,2018-03-04 23:00,-0.6,74.0,,101.33,10.0
1512,2018-03-05 00:00,-0.8,73.0,,101.33,15.0
1513,2018-03-05 01:00,-0.9,72.0,,101.3,12.0
1514,2018-03-05 02:00,-1.5,75.0,,101.33,16.0
1515,2018-03-05 03:00,-1.8,79.0,,101.31,14.0
1516,2018-03-05 04:00,-1.6,76.0,,101.31,15.0
1517,2018-03-05 05:00,-1.6,77.0,,101.35,14.0
1518,2018-03-05 06:00,-1.5,75.0,,101.39,15.0
1519,2018-03-05 07:00,-1.5,75.0,,101.42,13.0
1520,2018-03-05 08:00,-0.9,74.0,,101.4,17.0
1521,2018-03-05 09:00,0.1,71.0,,101.38,11.0
1522,2018-03-05 10:00,0.9,67.0,,101.37,16.0
1523,2018-03-05 11:00,1.2,65.0,,101.33,18.0
1524,2018-03-05 12:00,1.7,62.0,,101.32,14.0
1525,2018-03-05 13:00,1.8,57.0,,101.3,14.0
1526,2018-03-05 14:00,2.5,54.0,,101.31,12.0
1527,2018-03-05 15:00,1.6,58.0,,101.3,12.0
1528,2018-03-05 16:00,1.6,59.0,,101.3,8.0
1529,2018-03-05 17:00,1.3,61.0,,101.29,0.0
1530,2018-03-05 18:00,0.2,64.0,,101.28,0.0
1531,2018-03-05 19:00,-0.4,66.0,,101.29,0.0
1532,2018-03-05 20:00,-0.6,71.0,,101.27,4.0
1533,2018-03-05 21:00,-0.9,75.0,,101.25,5.0
1534,2018-03-05 22:00,-0.9,76.0,,101.2,5.0
1535,2018-03-05 23:00,-0.4,72.0,,101.14,9.0
1536,2018-03-06 00:00,-0.6,71.0,,101.1,12.0
1537,2018-03-06 01:00,-2.2,77.0,,101.07,6.0
1538,2018-03-06 02:00,-3.3,79.0,,101.02,5.0
1539,2018-03-06 03:00,-2.9,79.0,,100.99,7.0
1540,2018-03-06 04:00,-3.7,81.0,,101.01,6.0
1541,2018-03-06 05:00,-3.3,82.0,,101.0,5.0
1542,2018-03-06 06:00,-2.7,81.0,,101.01,6.0
1543,2018-03-06 07:00,-2.7,82.0,,101.03,9.0
1544,2018-03-06 08:00,-2.2,83.0,,101.03,10.0
1545,2018-03-06 09:00,-1.8,82.0,,101.0,12.0
1546,2018-03-06 10:00,-1.3,73.0,,100.96,16.0
1547,2018-03-06 11:00,-1.1,69.0,,100.91,18.0
1548,2018-03-06 12:00,-1.0,69.0,,100.85,25.0
1549,2018-03-06 13:00,-0.9,70.0,,100.82,18.0
1550,2018-03-06 14:00,-0.4,66.0,,100.74,23.0
1551,2018-03-06 15:00,-0.1,64.0,,100.7,23.0
1552,2018-03-06 16:00,0.5,61.0,,100.64,13.0
1553,2018-03-06 17:00,0.2,64.0,,100.63,11.0
1554,2018-03-06 18:00,-1.0,70.0,,100.6,8.0
1555,2018-03-06 19:00,-1.6,74.0,,100.63,9.0
1556,2018-03-06 20:00,-1.6,74.0,,100.58,11.0
1557,2018-03-06 21:00,-1.9,76.0,,100.53,14.0
1558,2018-03-06 22:00,-1.8,76.0,,100.52,19.0
1559,2018-03-06 23:00,-1.9,77.0,,100.52,10.0
1560,2018-03-07 00:00,-2.2,78.0,,100.55,12.0
1561,2018-03-07 01:00,-2.5,78.0,,100.56,8.0
1562,2018-03-07 02:00,-2.9,78.0,,100.49,12.0
1563,2018-03-07 03:00,-2.8,77.0,,100.52,12.0
1564,2018-03-07 04:00,-3.1,78.0,,100.44,9.0
1565,2018-03-07 05:00,-2.9,77.0,,100.52,13.0
1566,2018-03-07 06:00,-2.9,78.0,,100.53,9.0
1567,2018-03-07 07:00,-2.9,77.0,,100.54,12.0
1568,2018-03-07 08:00,-2.8,77.0,,100.54,15.0
1569,2018-03-07 09:00,-2.3,76.0,,100.51,14.0
1570,2018-03-07 10:00,-1.6,74.0,,100.49,13.0
1571,2018-03-07 11:00,-0.9,70.0,,100.47,18.0
1572,2018-03-07 12:00,-0.9,78.0,,100.45,17.0
1573,2018-03-07 13:00,-1.3,85.0,,100.42,17.0
1574,2018-03-07 14:00,-1.6,90.0,,100.41,10.0
1575,2018-03-07 15:00,-1.4,89.0,,100.34,11.0
1576,2018-03-07 16:00,-1.4,87.0,,100.35,11.0
1577,2018-03-07 17:00,-1.8,89.0,,100.31,10.0
1578,2018-03-07 18:00,-1.9,86.0,,100.28,9.0
1579,2018-03-07 19:00,-1.5,77.0,,100.27,13.0
1580,2018-03-07 20:00,-1.5,77.0,,100.23,14.0
1581,2018-03-07 21:00,-1.3,76.0,,100.17,18.0
1582,2018-03-07 22:00,-1.3,78.0,,100.19,14.0
1583,2018-03-07 23:00,-1.6,82.0,,100.14,17.0
1584,2018-03-08 00:00,-2.0,85.0,,100.11,12.0
1585,2018-03-08 01:00,-2.4,90.0,,100.1,9.0
1586,2018-03-08 02:00,-2.4,92.0,,100.04,9.0
1587,2018-03-08 03:00,-2.2,90.0,,99.97,6.0
1588,2018-03-08 04:00,-2.2,90.0,,99.91,14.0
1589,2018-03-08 05:00,-2.3,92.0,,99.93,13.0
1590,2018-03-08 06:00,-2.4,90.0,,99.88,9.0
1591,2018-03-08 07:00,-2.3,87.0,,99.87,14.0
1592,2018-03-08 08:00,-2.2,85.0,,99.85,15.0
1593,2018-03-08 09:00,-2.0,80.0,,99.8,17.0
1594,2018-03-08 10:00,-1.9,82.0,,99.74,8.0
1595,2018-03-08 11:00,-1.9,81.0,,99.73,10.0
1596,2018-03-08 12:00,-2.0,85.0,,99.68,10.0
1597,2018-03-08 13:00,-1.9,88.0,,99.62,10.0
1598,2018-03-08 14:00,-1.4,82.0,,99.59,8.0
1599,2018-03-08 15:00,-1.4,82.0,,99.53,6.0
1600,2018-03-08 16:00,-1.3,86.0,,99.48,7.0
1601,2018-03-08 17:00,-1.7,89.0,,99.5,12.0
1602,2018-03-08 18:00,-1.9,88.0,,99.49,9.0
1603,2018-03-08 19:00,-1.6,86.0,,99.48,5.0
1604,2018-03-08 20:00,-2.0,90.0,,99.45,13.0
1605,2018-03-08 21:00,-2.1,91.0,,99.43,12.0
1606,2018-03-08 22:00,-2.2,91.0,,99.36,13.0
1607,2018-03-08 23:00,-2.5,95.0,,99.29,10.0
1608,2018-03-09 00:00,-2.7,94.0,,99.22,10.0
1609,2018-03-09 01:00,-2.9,95.0,,99.19,5.0
1610,2018-03-09 02:00,-3.3,94.0,,99.16,7.0
1611,2018-03-09 03:00,-3.5,95.0,,99.12,4.0
1612,2018-03-09 04:00,-3.4,95.0,,99.12,7.0
1613,2018-03-09 05:00,-3.3,95.0,,99.13,7.0
1614,2018-03-09 06:00,-3.4,95.0,,99.14,6.0
1615,2018-03-09 07:00,-3.4,95.0,,99.16,5.0
1616,2018-03-09 08:00,-2.5,91.0,,99.17,4.0
1617,2018-03-09 09:00,-1.8,86.0,,99.16,4.0
1618,2018-03-09 10:00,-1.2,79.0,,99.16,10.0
1619,2018-03-09 11:00,-0.1,69.0,,99.18,10.0
1620,2018-03-09 12:00,0.1,71.0,,99.19,13.0
1621,2018-03-09 13:00,0.2,69.0,,99.2,9.0
1622,2018-03-09 14:00,0.8,67.0,,99.2,8.0
1623,2018-03-09 15:00,1.2,60.0,,99.24,11.0
1624,2018-03-09 16:00,1.4,60.0,,99.29,9.0
1625,2018-03-09 17:00,1.0,61.0,,99.34,9.0
1626,2018-03-09 18:00,-0.6,71.0,,99.44,4.0
1627,2018-03-09 19:00,-1.2,76.0,,99.48,9.0
1628,2018-03-09 20:00,-2.3,81.0,,99.5,7.0
1629,2018-03-09 21:00,-2.6,85.0,,99.5,5.0
1630,2018-03-09 22:00,-3.3,91.0,,99.5,7.0
1631,2018-03-09 23:00,-3.8,97.0,,99.52,10.0
1632,2018-03-10 00:00,-4.0,97.0,,99.53,5.0
1633,2018-03-10 01:00,-4.7,95.0,,99.56,8.0
1634,2018-03-10 02:00,-5.0,94.0,,99.59,8.0
1635,2018-03-10 03:00,-5.2,91.0,,99.6,7.0
1636,2018-03-10 04:00,-5.4,90.0,,99.6,11.0
1637,2018-03-10 05:00,-5.7,90.0,,99.63,12.0
1638,2018-03-10 06:00,-5.9,91.0,,99.68,9.0
1639,2018-03-10 07:00,-6.3,91.0,,99.72,9.0
1640,2018-03-10 08:00,-5.8,91.0,,99.72,10.0
1641,2018-03-10 09:00,-4.3,88.0,,99.74,17.0
1642,2018-03-10 10:00,-2.1,79.0,,99.77,14.0
1643,2018-03-10 11:00,0.4,72.0,,99.75,15.0
1644,2018-03-10 12:00,1.3,66.0,,99.72,16.0
1645,2018-03-10 13:00,1.6,66.0,,99.72,13.0
1646,2018-03-10 14:00,1.8,65.0,,99.74,10.0
1647,2018-03-10 15:00,2.2,65.0,,99.75,16.0
1648,2018-03-10 16:00,2.0,68.0,,99.79,16.0
1649,2018-03-10 17:00,1.4,76.0,,99.89,11.0
1650,2018-03-10 18:00,0.6,87.0,,100.01,12.0
1651,2018-03-10 19:00,-0.2,94.0,,100.07,11.0
1652,2018-03-10 20:00,-0.4,96.0,,100.12,9.0
1653,2018-03-10 21:00,-0.8,92.0,,100.16,6.0
1654,2018-03-10 22:00,-0.8,88.0,,100.18,8.0
1655,2018-03-10 23:00,-1.3,86.0,,100.2,8.0
1656,2018-03-11 00:00,-1.4,85.0,,100.26,6.0
1657,2018-03-11 01:00,-0.9,86.0,,100.3,7.0
1658,2018-03-11 02:00,-1.2,85.0,,100.29,8.0
1659,2018-03-11 03:00,-0.8,82.0,,100.31,11.0
1660,2018-03-11 04:00,-0.9,80.0,,100.33,11.0
1661,2018-03-11 05:00,-1.2,80.0,,100.37,7.0
1662,2018-03-11 06:00,-1.5,80.0,,100.43,3.0
1663,2018-03-11 07:00,-1.4,79.0,,100.49,10.0
1664,2018-03-11 08:00,-1.2,76.0,,100.54,10.0
1665,2018-03-11 09:00,-0.7,72.0,,100.57,12.0
1666,2018-03-11 10:00,0.4,66.0,,100.63,9.0
1667,2018-03-11 11:00,0.8,65.0,,100.64,11.0
1668,2018-03-11 12:00,1.5,64.0,,100.65,8.0
1669,2018-03-11 13:00,1.6,60.0,,100.63,18.0
1670,2018-03-11 14:00,2.0,56.0,,100.66,8.0
1671,2018-03-11 15:00,1.5,62.0,,100.68,17.0
1672,2018-03-11 16:00,1.9,61.0,,100.67,17.0
1673,2018-03-11 17:00,1.3,62.0,,100.73,16.0
1674,2018-03-11 18:00,0.6,67.0,,100.79,10.0
1675,2018-03-11 19:00,0.3,68.0,,100.85,7.0
1676,2018-03-11 20:00,0.0,70.0,,100.9,4.0
1677,2018-03-11 21:00,0.3,66.0,,100.93,7.0
1678,2018-03-11 22:00,-0.2,70.0,,100.92,4.0
1679,2018-03-11 23:00,-1.0,76.0,,100.92,3.0
1680,2018-03-12 00:00,-1.3,81.0,,100.89,0.0
1681,2018-03-12 01:00,-1.2,79.0,,100.9,4.0
1682,2018-03-12 02:00,-1.3,79.0,,100.89,3.0
1683,2018-03-12 03:00,-1.4,80.0,,100.89,5.0
1684,2018-03-12 04:00,-1.4,80.0,,100.9,4.0
1685,2018-03-12 05:00,-1.8,78.0,,100.87,0.0
1686,2018-03-12 06:00,-2.3,85.0,,100.87,0.0
1687,2018-03-12 07:00,-2.1,81.0,,100.89,4.0
1688,2018-03-12 08:00,-1.8,80.0,,100.88,3.0
1689,2018-03-12 09:00,-0.6,74.0,,100.86,7.0
1690,2018-03-12 10:00,0.4,70.0,,100.84,12.0
1691,2018-03-12 11:00,0.9,65.0,,100.83,11.0
1692,2018-03-12 12:00,0.9,66.0,,100.84,13.0
1693,2018-03-12 13:00,1.3,64.0,,100.75,10.0
1694,2018-03-12 14:00,1.4,64.0,,100.69,13.0
1695,2018-03-12 15:00,1.5,67.0,,100.62,9.0
1696,2018-03-12 16:00,1.4,69.0,,100.62,9.0
1697,2018-03-12 17:00,1.3,66.0,,100.62,10.0
1698,2018-03-12 18:00,0.8,73.0,,100.63,5.0
1699,2018-03-12 19:00,0.6,72.0,,100.59,5.0
1700,2018-03-12 20:00,0.6,72.0,,100.55,9.0
1701,2018-03-12 21:00,0.6,74.0,,100.5,9.0
1702,2018-03-12 22:00,0.6,73.0,,100.5,10.0
1703,2018-03-12 23:00,0.3,78.0,,100.46,12.0
1704,2018-03-13 00:00,-0.4,88.0,,100.41,10.0
1705,2018-03-13 01:00,-0.8,92.0,,100.34,9.0
1706,2018-03-13 02:00,-0.7,94.0,,100.27,8.0
1707,2018-03-13 03:00,-1.0,94.0,,100.22,6.0
1708,2018-03-13 04:00,-1.1,93.0,,100.22,10.0
1709,2018-03-13 05:00,-1.2,95.0,,100.17,7.0
1710,2018-03-13 06:00,-1.0,95.0,,100.16,10.0
1711,2018-03-13 07:00,-0.9,94.0,,100.14,12.0
1712,2018-03-13 08:00,-0.9,91.0,,100.11,19.0
1713,2018-03-13 09:00,-0.8,90.0,,100.11,11.0
1714,2018-03-13 10:00,-1.1,90.0,,100.08,9.0
1715,2018-03-13 11:00,-0.2,76.0,,99.98,14.0
1716,2018-03-13 12:00,-0.3,67.0,,99.94,14.0
1717,2018-03-13 13:00,-0.3,65.0,,99.88,14.0
1718,2018-03-13 14:00,-0.7,75.0,,99.84,17.0
1719,2018-03-13 15:00,-1.4,89.0,,99.82,13.0
1720,2018-03-13 16:00,-1.3,92.0,,99.78,9.0
1721,2018-03-13 17:00,-1.2,94.0,,99.77,13.0
1722,2018-03-13 18:00,-1.2,95.0,,99.74,9.0
1723,2018-03-13 19:00,-1.1,94.0,,99.68,10.0
1724,2018-03-13 20:00,-0.9,93.0,,99.61,13.0
1725,2018-03-13 21:00,-0.9,93.0,,99.53,11.0
1726,2018-03-13 22:00,-1.0,94.0,,99.45,14.0
1727,2018-03-13 23:00,-1.0,93.0,,99.33,12.0
1728,2018-03-14 00:00,-1.0,93.0,,99.19,13.0
1729,2018-03-14 01:00,-0.9,91.0,,99.12,13.0
1730,2018-03-14 02:00,-0.9,92.0,,99.03,12.0
1731,2018-03-14 03:00,-1.0,95.0,,98.96,14.0
1732,2018-03-14 04:00,-1.0,95.0,,98.88,13.0
1733,2018-03-14 05:00,-0.8,94.0,,98.83,19.0
1734,2018-03-14 06:00,-0.9,95.0,,98.79,18.0
1735,2018-03-14 07:00,-0.7,93.0,,98.76,25.0
1736,2018-03-14 08:00,-0.7,94.0,,98.71,15.0
1737,2018-03-14 09:00,-0.5,92.0,,98.67,15.0
1738,2018-03-14 10:00,-0.3,91.0,,98.64,12.0
1739,2018-03-14 11:00,-0.1,90.0,,98.59,14.0
1740,2018-03-14 12:00,0.5,86.0,,98.53,14.0
1741,2018-03-14 13:00,0.4,86.0,,98.51,13.0
1742,2018-03-14 14:00,0.9,84.0,,98.47,10.0
1743,2018-03-14 15:00,0.9,84.0,,98.47,13.0
1744,2018-03-14 16:00,0.8,84.0,,98.44,14.0
1745,2018-03-14 17:00,1.1,78.0,,98.45,13.0
1746,2018-03-14 18:00,0.9,76.0,,98.47,14.0
1747,2018-03-14 19:00,0.1,85.0,,98.49,11.0
1748,2018-03-14 20:00,-0.1,87.0,,98.5,6.0
1749,2018-03-14 21:00,0.0,87.0,,98.49,7.0
1750,2018-03-14 22:00,-0.3,91.0,,98.47,9.0
1751,2018-03-14 23:00,-0.7,91.0,,98.46,9.0
1752,2018-03-15 00:00,-0.4,87.0,,98.42,7.0
1753,2018-03-15 01:00,-1.0,92.0,,98.41,9.0
1754,2018-03-15 02:00,-1.4,87.0,,98.39,10.0
1755,2018-03-15 03:00,-1.3,79.0,,98.38,12.0
1756,2018-03-15 04:00,-1.8,81.0,,98.37,11.0
1757,2018-03-15 05:00,-1.9,76.0,,98.4,14.0
1758,2018-03-15 06:00,-2.2,75.0,,98.41,13.0
1759,2018-03-15 07:00,-2.5,77.0,,98.42,8.0
1760,2018-03-15 08:00,-2.0,72.0,,98.42,13.0
1761,2018-03-15 09:00,-0.7,67.0,,98.45,15.0
1762,2018-03-15 10:00,-0.1,62.0,,98.44,19.0
1763,2018-03-15 11:00,1.3,58.0,,98.44,12.0
1764,2018-03-15 12:00,1.6,54.0,,98.44,16.0
1765,2018-03-15 13:00,2.4,49.0,,98.39,19.0
1766,2018-03-15 14:00,2.6,52.0,,98.42,13.0
1767,2018-03-15 15:00,2.4,49.0,,98.44,21.0
1768,2018-03-15 16:00,1.5,53.0,,98.55,17.0
1769,2018-03-15 17:00,0.8,55.0,,98.63,18.0
1770,2018-03-15 18:00,0.2,56.0,,98.69,17.0
1771,2018-03-15 19:00,-0.3,59.0,,98.78,12.0
1772,2018-03-15 20:00,-0.9,59.0,,98.84,14.0
1773,2018-03-15 21:00,-1.5,59.0,,98.9,14.0
1774,2018-03-15 22:00,-2.2,60.0,,98.93,10.0
1775,2018-03-15 23:00,-2.7,62.0,,98.96,16.0
1776,2018-03-16 00:00,-3.1,63.0,,98.99,8.0
1777,2018-03-16 01:00,-3.5,60.0,,99.0,13.0
1778,2018-03-16 02:00,-4.3,61.0,,99.02,17.0
1779,2018-03-16 03:00,-5.1,60.0,,99.05,12.0
1780,2018-03-16 04:00,-6.0,63.0,,99.11,10.0
1781,2018-03-16 05:00,-6.6,64.0,,99.21,13.0
1782,2018-03-16 06:00,-7.3,62.0,,99.3,15.0
1783,2018-03-16 07:00,-7.6,60.0,,99.37,17.0
1784,2018-03-16 08:00,-7.4,60.0,,99.43,19.0
1785,2018-03-16 09:00,-6.7,57.0,,99.5,13.0
1786,2018-03-16 10:00,-6.4,56.0,,99.53,18.0
1787,2018-03-16 11:00,-5.0,51.0,,99.56,24.0
1788,2018-03-16 12:00,-4.7,49.0,,99.59,18.0
1789,2018-03-16 13:00,-4.0,49.0,,99.56,19.0
1790,2018-03-16 14:00,-2.9,47.0,,99.54,25.0
1791,2018-03-16 15:00,-2.9,44.0,,99.54,17.0
1792,2018-03-16 16:00,-3.2,45.0,,99.55,12.0
1793,2018-03-16 17:00,-3.6,45.0,,99.58,21.0
1794,2018-03-16 18:00,-4.0,45.0,,99.63,16.0
1795,2018-03-16 19:00,-4.7,45.0,,99.72,13.0
1796,2018-03-16 20:00,-5.5,45.0,,99.8,10.0
1797,2018-03-16 21:00,-7.1,48.0,,99.82,7.0
1798,2018-03-16 22:00,-7.2,47.0,,99.8,14.0
1799,2018-03-16 23:00,-7.7,45.0,,99.79,11.0
1800,2018-03-17 00:00,-8.6,44.0,,99.79,8.0
1801,2018-03-17 01:00,-9.0,46.0,,99.76,9.0
1802,2018-03-17 02:00,-10.0,49.0,,99.68,9.0
1803,2018-03-17 03:00,-10.7,51.0,,99.55,12.0
1804,2018-03-17 04:00,-10.9,54.0,,99.49,10.0
1805,2018-03-17 05:00,-11.5,59.0,,99.48,7.0
1806,2018-03-17 06:00,-12.5,61.0,,99.52,5.0
1807,2018-03-17 07:00,-10.3,50.0,,99.58,17.0
1808,2018-03-17 08:00,-9.8,49.0,,99.65,19.0
1809,2018-03-17 09:00,-11.0,53.0,,99.78,24.0
1810,2018-03-17 10:00,-11.1,34.0,,99.89,30.0
1811,2018-03-17 11:00,-10.7,28.0,,99.94,27.0
1812,2018-03-17 12:00,-9.6,29.0,,100.02,17.0
1813,2018-03-17 13:00,-9.0,26.0,,100.02,18.0
1814,2018-03-17 14:00,-8.4,27.0,,100.03,13.0
1815,2018-03-17 15:00,-7.9,26.0,,100.07,11.0
1816,2018-03-17 16:00,-7.7,25.0,,100.09,11.0
1817,2018-03-17 17:00,-8.0,27.0,,100.12,13.0
1818,2018-03-17 18:00,-9.0,29.0,,100.2,9.0
1819,2018-03-17 19:00,-10.0,31.0,,100.25,7.0
1820,2018-03-17 20:00,-11.9,36.0,,100.27,3.0
1821,2018-03-17 21:00,-12.5,37.0,,100.29,5.0
1822,2018-03-17 22:00,-13.0,38.0,,100.31,6.0
1823,2018-03-17 23:00,-12.9,37.0,,100.3,9.0
1824,2018-03-18 00:00,-14.9,42.0,,100.32,6.0
1825,2018-03-18 01:00,-15.0,44.0,,100.36,8.0
1826,2018-03-18 02:00,-15.9,47.0,,100.37,9.0
1827,2018-03-18 03:00,-18.6,56.0,,100.38,9.0
1828,2018-03-18 04:00,-19.1,59.0,,100.39,9.0
1829,2018-03-18 05:00,-18.4,54.0,,100.41,11.0
1830,2018-03-18 06:00,-18.7,55.0,,100.47,8.0
1831,2018-03-18 07:00,-17.4,50.0,,100.53,8.0
1832,2018-03-18 08:00,-15.5,44.0,,100.56,10.0
1833,2018-03-18 09:00,-14.5,46.0,,100.6,14.0
1834,2018-03-18 10:00,-12.6,44.0,,100.61,14.0
1835,2018-03-18 11:00,-10.1,36.0,,100.55,16.0
1836,2018-03-18 12:00,-9.0,36.0,,100.5,17.0
1837,2018-03-18 13:00,-7.9,34.0,,100.46,18.0
1838,2018-03-18 14:00,-7.4,34.0,,100.41,20.0
1839,2018-03-18 15:00,-7.0,33.0,,100.32,21.0
1840,2018-03-18 16:00,-6.6,31.0,,100.29,21.0
1841,2018-03-18 17:00,-6.7,33.0,,100.3,15.0
1842,2018-03-18 18:00,-7.7,37.0,,100.37,4.0
1843,2018-03-18 19:00,-7.4,30.0,,100.41,9.0
1844,2018-03-18 20:00,-9.4,35.0,,100.43,5.0
1845,2018-03-18 21:00,-10.0,35.0,,100.44,4.0
1846,2018-03-18 22:00,-10.8,37.0,,100.45,7.0
1847,2018-03-18 23:00,-11.5,39.0,,100.44,12.0
1848,2018-03-19 00:00,-13.7,45.0,,100.44,10.0
1849,2018-03-19 01:00,-16.5,51.0,,100.48,7.0
1850,2018-03-19 02:00,-13.3,42.0,,100.53,8.0
1851,2018-03-19 03:00,-13.8,42.0,,100.52,8.0
1852,2018-03-19 04:00,-13.9,42.0,,100.54,9.0
1853,2018-03-19 05:00,-14.2,44.0,,100.59,9.0
1854,2018-03-19 06:00,-14.8,48.0,,100.63,7.0
1855,2018-03-19 07:00,-14.2,49.0,,100.71,5.0
1856,2018-03-19 08:00,-12.5,48.0,,100.7,13.0
1857,2018-03-19 09:00,-10.8,45.0,,100.72,11.0
1858,2018-03-19 10:00,-9.0,41.0,,100.73,8.0
1859,2018-03-19 11:00,-7.9,39.0,,100.73,18.0
1860,2018-03-19 12:00,-6.2,41.0,,100.66,15.0
1861,2018-03-19 13:00,-5.2,42.0,,100.58,18.0
1862,2018-03-19 14:00,-4.6,43.0,,100.53,21.0
1863,2018-03-19 15:00,-2.7,37.0,,100.49,19.0
1864,2018-03-19 16:00,-2.4,34.0,,100.5,17.0
1865,2018-03-19 17:00,-2.8,36.0,,100.56,11.0
1866,2018-03-19 18:00,-3.7,38.0,,100.6,7.0
1867,2018-03-19 19:00,-5.2,42.0,,100.64,7.0
1868,2018-03-19 20:00,-5.6,42.0,,100.68,11.0
1869,2018-03-19 21:00,-6.9,46.0,,100.65,7.0
1870,2018-03-19 22:00,-6.7,45.0,,100.65,7.0
1871,2018-03-19 23:00,-8.1,50.0,,100.66,8.0
1872,2018-03-20 00:00,-9.1,53.0,,100.66,10.0
1873,2018-03-20 01:00,-10.7,58.0,,100.68,5.0
1874,2018-03-20 02:00,-12.9,65.0,,100.68,7.0
1875,2018-03-20 03:00,-12.6,70.0,,100.69,5.0
1876,2018-03-20 04:00,-12.3,68.0,,100.72,5.0
1877,2018-03-20 05:00,-14.9,75.0,,100.76,6.0
1878,2018-03-20 06:00,-15.8,81.0,,100.77,5.0
1879,2018-03-20 07:00,-13.7,73.0,,100.8,3.0
1880,2018-03-20 08:00,-11.4,62.0,,100.82,0.0
1881,2018-03-20 09:00,-9.0,56.0,,100.83,3.0
1882,2018-03-20 10:00,-6.9,49.0,,100.83,3.0
1883,2018-03-20 11:00,-6.2,48.0,,100.81,7.0
1884,2018-03-20 12:00,-5.1,46.0,,100.75,7.0
1885,2018-03-20 13:00,-4.0,45.0,,100.67,6.0
1886,2018-03-20 14:00,-3.2,44.0,,100.68,8.0
1887,2018-03-20 15:00,-2.5,45.0,,100.63,8.0
1888,2018-03-20 16:00,-2.2,42.0,,100.62,8.0
1889,2018-03-20 17:00,-2.5,44.0,,100.65,10.0
1890,2018-03-20 18:00,-3.4,45.0,,100.67,4.0
1891,2018-03-20 19:00,-5.3,52.0,,100.68,0.0
1892,2018-03-20 20:00,-6.4,58.0,,100.66,4.0
1893,2018-03-20 21:00,-7.8,62.0,,100.63,5.0
1894,2018-03-20 22:00,-8.5,68.0,,100.62,0.0
1895,2018-03-20 23:00,-10.6,74.0,,100.61,0.0
1896,2018-03-21 00:00,-11.1,77.0,,100.63,5.0
1897,2018-03-21 01:00,-10.2,78.0,,100.7,3.0
1898,2018-03-21 02:00,-10.1,78.0,,100.68,0.0
1899,2018-03-21 03:00,-11.4,79.0,,100.6,4.0
1900,2018-03-21 04:00,-12.1,74.0,,100.61,6.0
1901,2018-03-21 05:00,-11.0,70.0,,100.56,3.0
1902,2018-03-21 06:00,-10.7,68.0,,100.58,0.0
1903,2018-03-21 07:00,-10.0,65.0,,100.57,8.0
1904,2018-03-21 08:00,-6.9,57.0,,100.55,8.0
1905,2018-03-21 09:00,-4.5,54.0,,100.52,11.0
1906,2018-03-21 10:00,-3.9,53.0,,100.55,13.0
1907,2018-03-21 11:00,-3.0,54.0,,100.57,16.0
1908,2018-03-21 12:00,-1.8,51.0,,100.54,15.0
1909,2018-03-21 13:00,-0.7,51.0,,100.49,15.0
1910,2018-03-21 14:00,0.1,51.0,,100.4,14.0
1911,2018-03-21 15:00,0.7,48.0,,100.34,12.0
1912,2018-03-21 16:00,1.9,46.0,,100.34,9.0
1913,2018-03-21 17:00,1.6,47.0,,100.37,5.0
1914,2018-03-21 18:00,0.5,51.0,,100.42,4.0
1915,2018-03-21 19:00,-1.1,55.0,,100.43,5.0
